2.00000000e-05,4.45240155e+00,2.00000000e-05.1,-3.04980398e-01,2.00000000e-05.2,3.03572143e-01,2.00000000e-05.3,2.58053978e+00
2.05915295e-05,2.14496228,2.05915295e-05,-0.147295457,2.05915295e-05,0.146247096,2.05915295e-05,2.5040536
2.05925295e-05,2.14223211,2.05925295e-05,-0.145009866,2.05925295e-05,0.146060948,2.05925295e-05,2.50437481
2.05935295e-05,2.14439846,2.05935295e-05,-0.147257615,2.05935295e-05,0.146208653,2.05935295e-05,2.50469599
2.05945295e-05,2.14177288,2.05945295e-05,-0.144977989,2.05945295e-05,0.146029637,2.05945295e-05,2.50501711
2.05955295e-05,2.14383703,2.05955295e-05,-0.14721987,2.05955295e-05,0.146170375,2.05955295e-05,2.50533822
2.05965295e-05,2.14131148,2.05965295e-05,-0.14494603,2.05965295e-05,0.145998178,2.05965295e-05,2.50565927
2.05975295e-05,2.14327791,2.05975295e-05,-0.147182216,2.05975295e-05,0.146132253,2.05975295e-05,2.5059803
2.05985295e-05,2.140848,2.05985295e-05,-0.144913993,2.05985295e-05,0.145966577,2.05985295e-05,2.50630127
2.05995295e-05,2.14272099,2.05995295e-05,-0.14714465,2.05995295e-05,0.146094281,2.05995295e-05,2.50662222
2.06005295e-05,2.14038254,2.06005295e-05,-0.144881882,2.06005295e-05,0.145934842,2.06005295e-05,2.50694312
2.06015295e-05,2.14216618,2.06015295e-05,-0.147107167,2.06015295e-05,0.146056453,2.06015295e-05,2.507264
2.06025295e-05,2.1399152,2.06025295e-05,-0.144849702,2.06025295e-05,0.145902978,2.06025295e-05,2.50758482
2.06035295e-05,2.14161338,2.06035295e-05,-0.147069765,2.06035295e-05,0.146018762,2.06035295e-05,2.50790562
2.06045295e-05,2.13944606,2.06045295e-05,-0.144817455,2.06045295e-05,0.145870991,2.06045295e-05,2.50822636
2.06055295e-05,2.14106251,2.06055295e-05,-0.147032439,2.06055295e-05,0.145981203,2.06055295e-05,2.50854708
2.06065295e-05,2.1389752,2.06065295e-05,-0.144785144,2.06065295e-05,0.145838887,2.06065295e-05,2.50886775
2.06075295e-05,2.14051349,2.06075295e-05,-0.146995186,2.06075295e-05,0.14594377,2.06075295e-05,2.5091884
2.06085295e-05,2.1385027,2.06085295e-05,-0.144752774,2.06085295e-05,0.145806671,2.06085295e-05,2.50950899
2.06095295e-05,2.13996623,2.06095295e-05,-0.146958004,2.06095295e-05,0.145906457,2.06095295e-05,2.50982956
2.06105295e-05,2.13803014,2.06105295e-05,-0.144720472,2.06105295e-05,0.145774451,2.06105295e-05,2.51015007
2.06115295e-05,2.13942073,2.06115295e-05,-0.146920852,2.06115295e-05,0.145869264,2.06115295e-05,2.51047056
2.06125295e-05,2.13755442,2.06125295e-05,-0.144688009,2.06125295e-05,0.145742015,2.06125295e-05,2.51079101
2.06135295e-05,2.13887683,2.06135295e-05,-0.146883781,2.06135295e-05,0.145832179,2.06135295e-05,2.51111142
2.06145295e-05,2.1370773,2.06145295e-05,-0.144655482,2.06145295e-05,0.145709485,2.06145295e-05,2.51143178
2.06155295e-05,2.13833447,2.06155295e-05,-0.14684678,2.06155295e-05,0.1457952,2.06155295e-05,2.51175212
2.06165295e-05,2.13659885,2.06165295e-05,-0.1446229,2.06165295e-05,0.145676863,2.06165295e-05,2.51207241
2.06175295e-05,2.13779358,2.06175295e-05,-0.146809844,2.06175295e-05,0.145758322,2.06175295e-05,2.51239267
2.06185295e-05,2.13611912,2.06185295e-05,-0.144590268,2.06185295e-05,0.145644155,2.06185295e-05,2.51271288
2.06195295e-05,2.13725412,2.06195295e-05,-0.146772968,2.06195295e-05,0.14572154,2.06195295e-05,2.51303307
2.06205295e-05,2.13563818,2.06205295e-05,-0.14455759,2.06205295e-05,0.145611363,2.06205295e-05,2.5133532
2.06215295e-05,2.13671601,2.06215295e-05,-0.146736148,2.06215295e-05,0.145684852,2.06215295e-05,2.51367331
2.06225295e-05,2.13515608,2.06225295e-05,-0.144524869,2.06225295e-05,0.145578493,2.06225295e-05,2.51399337
2.06235295e-05,2.13617921,2.06235295e-05,-0.146699381,2.06235295e-05,0.145648252,2.06235295e-05,2.5143134
2.06245295e-05,2.13467287,2.06245295e-05,-0.144492108,2.06245295e-05,0.145545547,2.06245295e-05,2.51463339
2.06255295e-05,2.13564366,2.06255295e-05,-0.146662665,2.06255295e-05,0.145611737,2.06255295e-05,2.51495334
2.06265295e-05,2.13418861,2.06265295e-05,-0.144459309,2.06265295e-05,0.145512529,2.06265295e-05,2.51527325
2.06275295e-05,2.13510931,2.06275295e-05,-0.146625996,2.06275295e-05,0.145575304,2.06275295e-05,2.51559313
2.06285295e-05,2.13370334,2.06285295e-05,-0.144426475,2.06285295e-05,0.145479443,2.06285295e-05,2.51591296
2.06295295e-05,2.13457611,2.06295295e-05,-0.146589374,2.06295295e-05,0.145538949,2.06295295e-05,2.51623276
2.06305295e-05,2.13321712,2.06305295e-05,-0.144393607,2.06305295e-05,0.145446291,2.06305295e-05,2.51655251
2.06315295e-05,2.13404401,2.06315295e-05,-0.146552795,2.06315295e-05,0.14550267,2.06315295e-05,2.51687224
2.06325295e-05,2.13272997,2.06325295e-05,-0.144360707,2.06325295e-05,0.145413077,2.06325295e-05,2.51719192
2.06335295e-05,2.13351297,2.06335295e-05,-0.146516259,2.06335295e-05,0.145466463,2.06335295e-05,2.51751157
2.06345295e-05,2.13224196,2.06345295e-05,-0.144327778,2.06345295e-05,0.145379803,2.06345295e-05,2.51783117
2.06355295e-05,2.13298294,2.06355295e-05,-0.146479764,2.06355295e-05,0.145430325,2.06355295e-05,2.51815074
2.06365295e-05,2.13175312,2.06365295e-05,-0.14429482,2.06365295e-05,0.145346473,2.06365295e-05,2.51847027
2.06375295e-05,2.13245389,2.06375295e-05,-0.146443307,2.06375295e-05,0.145394253,2.06375295e-05,2.51878976
2.06385295e-05,2.13126349,2.06385295e-05,-0.144261835,2.06385295e-05,0.14531309,2.06385295e-05,2.51910921
2.06395295e-05,2.13192578,2.06395295e-05,-0.146406887,2.06395295e-05,0.145358245,2.06395295e-05,2.51942863
2.06405295e-05,2.13077311,2.06405295e-05,-0.144228825,2.06405295e-05,0.145279655,2.06405295e-05,2.51974801
2.06415295e-05,2.13139856,2.06415295e-05,-0.146370504,2.06415295e-05,0.145322299,2.06415295e-05,2.52006735
2.06425295e-05,2.13028201,2.06425295e-05,-0.14419579,2.06425295e-05,0.145246171,2.06425295e-05,2.52038665
2.06435295e-05,2.1308722,2.06435295e-05,-0.146334155,2.06435295e-05,0.145286411,2.06435295e-05,2.52070591
2.06445295e-05,2.12979023,2.06445295e-05,-0.144162733,2.06445295e-05,0.14521264,2.06445295e-05,2.52102514
2.06455295e-05,2.13034667,2.06455295e-05,-0.146297839,2.06455295e-05,0.145250579,2.06455295e-05,2.52134433
2.06465295e-05,2.12929781,2.06465295e-05,-0.144129654,2.06465295e-05,0.145179066,2.06465295e-05,2.52166347
2.06475295e-05,2.12982194,2.06475295e-05,-0.146261556,2.06475295e-05,0.145214802,2.06475295e-05,2.52198259
2.06485295e-05,2.12880476,2.06485295e-05,-0.144096555,2.06485295e-05,0.14514545,2.06485295e-05,2.52230166
2.06495295e-05,2.12929797,2.06495295e-05,-0.146225303,2.06495295e-05,0.145179077,2.06495295e-05,2.52262069
2.06505295e-05,2.12831114,2.06505295e-05,-0.144063437,2.06505295e-05,0.145111793,2.06505295e-05,2.52293969
2.06515295e-05,2.12877473,2.06515295e-05,-0.14618908,2.06515295e-05,0.145143402,2.06515295e-05,2.52325865
2.06525295e-05,2.12781695,2.06525295e-05,-0.1440303,2.06525295e-05,0.145078099,2.06525295e-05,2.52357757
2.06535295e-05,2.1282522,2.06535295e-05,-0.146152886,2.06535295e-05,0.145107775,2.06535295e-05,2.52389645
2.06545295e-05,2.12732223,2.06545295e-05,-0.143997147,2.06545295e-05,0.145044368,2.06545295e-05,2.52421529
2.06555295e-05,2.12773034,2.06555295e-05,-0.14611672,2.06555295e-05,0.145072194,2.06555295e-05,2.5245341
2.06565295e-05,2.12682701,2.06565295e-05,-0.143963977,2.06565295e-05,0.145010603,2.06565295e-05,2.52485287
2.06575295e-05,2.12720914,2.06575295e-05,-0.14608058,2.06575295e-05,0.145036657,2.06575295e-05,2.5251716
2.06585295e-05,2.12633132,2.06585295e-05,-0.143930791,2.06585295e-05,0.144976806,2.06585295e-05,2.52549029
2.06595295e-05,2.12668857,2.06595295e-05,-0.146044467,2.06595295e-05,0.145001164,2.06595295e-05,2.52580894
2.06605295e-05,2.12583516,2.06605295e-05,-0.143897592,2.06605295e-05,0.144942977,2.06605295e-05,2.52612756
2.06615295e-05,2.1261686,2.06615295e-05,-0.146008378,2.06615295e-05,0.144965711,2.06615295e-05,2.52644614
2.06625295e-05,2.12533858,2.06625295e-05,-0.143864378,2.06625295e-05,0.144909119,2.06625295e-05,2.52676467
2.06635295e-05,2.12564921,2.06635295e-05,-0.145972313,2.06635295e-05,0.144930298,2.06635295e-05,2.52708318
2.06645295e-05,2.12484159,2.06645295e-05,-0.143831152,2.06645295e-05,0.144875234,2.06645295e-05,2.52740164
2.06655295e-05,2.12513038,2.06655295e-05,-0.145936273,2.06655295e-05,0.144894924,2.06655295e-05,2.52772007
2.06665295e-05,2.12434421,2.06665295e-05,-0.143797914,2.06665295e-05,0.144841322,2.06665295e-05,2.52803845
2.06675295e-05,2.12461209,2.06675295e-05,-0.145900254,2.06675295e-05,0.144859586,2.06675295e-05,2.5283568
2.06685295e-05,2.12384647,2.06685295e-05,-0.143764664,2.06685295e-05,0.144807385,2.06685295e-05,2.52867511
2.06695295e-05,2.12409431,2.06695295e-05,-0.145864258,2.06695295e-05,0.144824283,2.06695295e-05,2.52899339
2.06705295e-05,2.12334837,2.06705295e-05,-0.143731404,2.06705295e-05,0.144773424,2.06705295e-05,2.52931162
2.06715295e-05,2.12357704,2.06715295e-05,-0.145828283,2.06715295e-05,0.144789014,2.06715295e-05,2.52962982
2.06725295e-05,2.12284995,2.06725295e-05,-0.143698133,2.06725295e-05,0.14473944,2.06725295e-05,2.52994798
2.06735295e-05,2.12306024,2.06735295e-05,-0.145792329,2.06735295e-05,0.144753779,2.06735295e-05,2.5302661
2.06745295e-05,2.12235122,2.06745295e-05,-0.143664853,2.06745295e-05,0.144705436,2.06745295e-05,2.53058418
2.06755295e-05,2.12254391,2.06755295e-05,-0.145756395,2.06755295e-05,0.144718574,2.06755295e-05,2.53090222
2.06765295e-05,2.12185219,2.06765295e-05,-0.143631565,2.06765295e-05,0.144671411,2.06765295e-05,2.53122023
2.06775295e-05,2.12202803,2.06775295e-05,-0.14572048,2.06775295e-05,0.144683401,2.06775295e-05,2.5315382
2.06785295e-05,2.12135288,2.06785295e-05,-0.143598268,2.06785295e-05,0.144637367,2.06785295e-05,2.53185613
2.06795295e-05,2.12151258,2.06795295e-05,-0.145684584,2.06795295e-05,0.144648257,2.06795295e-05,2.53217402
2.06805295e-05,2.12085331,2.06805295e-05,-0.143564963,2.06805295e-05,0.144603306,2.06805295e-05,2.53249188
2.06815295e-05,2.12099755,2.06815295e-05,-0.145648707,2.06815295e-05,0.144613141,2.06815295e-05,2.53280969
2.06825295e-05,2.12035349,2.06825295e-05,-0.143531651,2.06825295e-05,0.144569227,2.06825295e-05,2.53312747
2.06835295e-05,2.12048292,2.06835295e-05,-0.145612848,2.06835295e-05,0.144578052,2.06835295e-05,2.53344521
2.06845295e-05,2.11985343,2.06845295e-05,-0.143498332,2.06845295e-05,0.144535133,2.06845295e-05,2.53376292
2.06855295e-05,2.11996868,2.06855295e-05,-0.145577006,2.06855295e-05,0.14454299,2.06855295e-05,2.53408058
2.06865295e-05,2.11935316,2.06865295e-05,-0.143465008,2.06865295e-05,0.144501023,2.06865295e-05,2.53439821
2.06875295e-05,2.11945481,2.06875295e-05,-0.145541181,2.06875295e-05,0.144507954,2.06875295e-05,2.5347158
2.06885295e-05,2.11885267,2.06885295e-05,-0.143431677,2.06885295e-05,0.144466899,2.06885295e-05,2.53503335
2.06895295e-05,2.1189413,2.06895295e-05,-0.145505373,2.06895295e-05,0.144472942,2.06895295e-05,2.53535086
2.06905295e-05,2.11835199,2.06905295e-05,-0.143398341,2.06905295e-05,0.144432762,2.06905295e-05,2.53566833
2.06915295e-05,2.11842815,2.06915295e-05,-0.145469581,2.06915295e-05,0.144437954,2.06915295e-05,2.53598577
2.06925295e-05,2.11785113,2.06925295e-05,-0.143365,2.06925295e-05,0.144398613,2.06925295e-05,2.53630317
2.06935295e-05,2.11791533,2.06935295e-05,-0.145433804,2.06935295e-05,0.14440299,2.06935295e-05,2.53662053
2.06945295e-05,2.1173501,2.06945295e-05,-0.143331654,2.06945295e-05,0.144364451,2.06945295e-05,2.53693785
2.06955295e-05,2.11740284,2.06955295e-05,-0.145398043,2.06955295e-05,0.144368047,2.06955295e-05,2.53725514
2.06965295e-05,2.1168489,2.06965295e-05,-0.143298304,2.06965295e-05,0.144330279,2.06965295e-05,2.53757238
2.06975295e-05,2.11689067,2.06975295e-05,-0.145362297,2.06975295e-05,0.144333127,2.06975295e-05,2.53788959
2.06985295e-05,2.11634756,2.06985295e-05,-0.14326495,2.06985295e-05,0.144296096,2.06985295e-05,2.53820676
2.06995295e-05,2.1163788,2.06995295e-05,-0.145326566,2.06995295e-05,0.144298227,2.06995295e-05,2.5385239
2.07005295e-05,2.11584607,2.07005295e-05,-0.143231593,2.07005295e-05,0.144261904,2.07005295e-05,2.53884099
2.07015295e-05,2.11586723,2.07015295e-05,-0.145290849,2.07015295e-05,0.144263347,2.07015295e-05,2.53915805
2.07025295e-05,2.11534445,2.07025295e-05,-0.143198232,2.07025295e-05,0.144227703,2.07025295e-05,2.53947507
2.07035295e-05,2.11535595,2.07035295e-05,-0.145255146,2.07035295e-05,0.144228487,2.07035295e-05,2.53979205
2.07045295e-05,2.11484271,2.07045295e-05,-0.143164869,2.07045295e-05,0.144193493,2.07045295e-05,2.54010899
2.07055295e-05,2.11484495,2.07055295e-05,-0.145219457,2.07055295e-05,0.144193646,2.07055295e-05,2.5404259
2.07065295e-05,2.11434085,2.07065295e-05,-0.143131502,2.07065295e-05,0.144159276,2.07065295e-05,2.54074276
2.07075295e-05,2.11433422,2.07075295e-05,-0.145183782,2.07075295e-05,0.144158824,2.07075295e-05,2.54105959
2.07085295e-05,2.11383889,2.07085295e-05,-0.143098134,2.07085295e-05,0.144125051,2.07085295e-05,2.54137638
2.07095295e-05,2.11382376,2.07095295e-05,-0.14514812,2.07095295e-05,0.144124019,2.07095295e-05,2.54169314
2.07105295e-05,2.11333683,2.07105295e-05,-0.143064763,2.07105295e-05,0.14409082,2.07105295e-05,2.54200985
2.07115295e-05,2.11331354,2.07115295e-05,-0.145112471,2.07115295e-05,0.144089232,2.07115295e-05,2.54232653
2.07125295e-05,2.11283468,2.07125295e-05,-0.14303139,2.07125295e-05,0.144056583,2.07125295e-05,2.54264317
2.07135295e-05,2.11280358,2.07135295e-05,-0.145076834,2.07135295e-05,0.144054462,2.07135295e-05,2.54295977
2.07145295e-05,2.11233245,2.07145295e-05,-0.142998016,2.07145295e-05,0.14402234,2.07145295e-05,2.54327634
2.07155295e-05,2.11229385,2.07155295e-05,-0.14504121,2.07155295e-05,0.144019708,2.07155295e-05,2.54359286
2.07165295e-05,2.11183015,2.07165295e-05,-0.14296464,2.07165295e-05,0.143988092,2.07165295e-05,2.54390935
2.07175295e-05,2.11178436,2.07175295e-05,-0.145005598,2.07175295e-05,0.14398497,2.07175295e-05,2.5442258
2.07185295e-05,2.11132777,2.07185295e-05,-0.142931264,2.07185295e-05,0.143953839,2.07185295e-05,2.54454221
2.07195295e-05,2.1112751,2.07195295e-05,-0.144969999,2.07195295e-05,0.143950248,2.07195295e-05,2.54485859
2.07205295e-05,2.11082533,2.07205295e-05,-0.142897886,2.07205295e-05,0.143919582,2.07205295e-05,2.54517492
2.07215295e-05,2.11076605,2.07215295e-05,-0.144934411,2.07215295e-05,0.14391554,2.07215295e-05,2.54549122
2.07225295e-05,2.11032284,2.07225295e-05,-0.142864507,2.07225295e-05,0.143885321,2.07225295e-05,2.54580748
2.07235295e-05,2.11025722,2.07235295e-05,-0.144898835,2.07235295e-05,0.143880847,2.07235295e-05,2.54612371
2.07245295e-05,2.1098203,2.07245295e-05,-0.142831128,2.07245295e-05,0.143851057,2.07245295e-05,2.54643989
2.07255295e-05,2.1097486,2.07255295e-05,-0.144863271,2.07255295e-05,0.143846169,2.07255295e-05,2.54675604
2.07265295e-05,2.10931771,2.07265295e-05,-0.142797748,2.07265295e-05,0.143816789,2.07265295e-05,2.54707215
2.07275295e-05,2.10924019,2.07275295e-05,-0.144827718,2.07275295e-05,0.143811504,2.07275295e-05,2.54738822
2.07285295e-05,2.10881508,2.07285295e-05,-0.142764368,2.07285295e-05,0.143782519,2.07285295e-05,2.54770425
2.07295295e-05,2.10873197,2.07295295e-05,-0.144792176,2.07295295e-05,0.143776853,2.07295295e-05,2.54802025
2.07305295e-05,2.10831241,2.07305295e-05,-0.142730988,2.07305295e-05,0.143748247,2.07305295e-05,2.5483362
2.07315295e-05,2.10822395,2.07315295e-05,-0.144756645,2.07315295e-05,0.143742215,2.07315295e-05,2.54865212
2.07325295e-05,2.10780972,2.07325295e-05,-0.142697608,2.07325295e-05,0.143713973,2.07325295e-05,2.54896801
2.07335295e-05,2.10771612,2.07335295e-05,-0.144721125,2.07335295e-05,0.14370759,2.07335295e-05,2.54928385
2.07345295e-05,2.107307,2.07345295e-05,-0.142664228,2.07345295e-05,0.143679697,2.07345295e-05,2.54959966
2.07355295e-05,2.10720847,2.07355295e-05,-0.144685616,2.07355295e-05,0.143672978,2.07355295e-05,2.54991542
2.07365295e-05,2.10680427,2.07365295e-05,-0.142630849,2.07365295e-05,0.143645419,2.07365295e-05,2.55023115
2.07375295e-05,2.106701,2.07375295e-05,-0.144650118,2.07375295e-05,0.143638378,2.07375295e-05,2.55054685
2.07385295e-05,2.10630151,2.07385295e-05,-0.14259747,2.07385295e-05,0.14361114,2.07385295e-05,2.5508625
2.07395295e-05,2.1061937,2.07395295e-05,-0.14461463,2.07395295e-05,0.14360379,2.07395295e-05,2.55117812
2.07405295e-05,2.10579875,2.07405295e-05,-0.142564092,2.07405295e-05,0.143576861,2.07405295e-05,2.5514937
2.07415295e-05,2.10568658,2.07415295e-05,-0.144579152,2.07415295e-05,0.143569213,2.07415295e-05,2.55180924
2.07425295e-05,2.10529598,2.07425295e-05,-0.142530714,2.07425295e-05,0.143542581,2.07425295e-05,2.55212474
2.07435295e-05,2.10517963,2.07435295e-05,-0.144543685,2.07435295e-05,0.143534649,2.07435295e-05,2.55244021
2.07445295e-05,2.1047932,2.07445295e-05,-0.142497337,2.07445295e-05,0.143508301,2.07445295e-05,2.55275564
2.07455295e-05,2.10467284,2.07455295e-05,-0.144508228,2.07455295e-05,0.143500095,2.07455295e-05,2.55307103
2.07465295e-05,2.10429042,2.07465295e-05,-0.142463962,2.07465295e-05,0.143474021,2.07465295e-05,2.55338638
2.07475295e-05,2.10416621,2.07475295e-05,-0.14447278,2.07475295e-05,0.143465552,2.07475295e-05,2.55370169
2.07485295e-05,2.10378765,2.07485295e-05,-0.142430587,2.07485295e-05,0.143439741,2.07485295e-05,2.55401697
2.07495295e-05,2.10365974,2.07495295e-05,-0.144437343,2.07495295e-05,0.14343102,2.07495295e-05,2.55433221
2.07505295e-05,2.10328488,2.07505295e-05,-0.142397213,2.07505295e-05,0.143405461,2.07505295e-05,2.55464741
2.07515295e-05,2.10315343,2.07515295e-05,-0.144401916,2.07515295e-05,0.143396499,2.07515295e-05,2.55496257
2.07525295e-05,2.10278212,2.07525295e-05,-0.142363841,2.07525295e-05,0.143371182,2.07525295e-05,2.5552777
2.07535295e-05,2.10264727,2.07535295e-05,-0.144366498,2.07535295e-05,0.143361988,2.07535295e-05,2.55559279
2.07545295e-05,2.10227938,2.07545295e-05,-0.14233047,2.07545295e-05,0.143336904,2.07545295e-05,2.55590784
2.07555295e-05,2.10214125,2.07555295e-05,-0.14433109,2.07555295e-05,0.143327487,2.07555295e-05,2.55622285
2.07565295e-05,2.10177665,2.07565295e-05,-0.142297101,2.07565295e-05,0.143302627,2.07565295e-05,2.55653782
2.07575295e-05,2.10163538,2.07575295e-05,-0.144295692,2.07575295e-05,0.143292996,2.07575295e-05,2.55685276
2.07585295e-05,2.10127393,2.07585295e-05,-0.142263733,2.07585295e-05,0.143268352,2.07585295e-05,2.55716766
2.07595295e-05,2.10112966,2.07595295e-05,-0.144260303,2.07595295e-05,0.143258515,2.07595295e-05,2.55748252
2.07605295e-05,2.10077124,2.07605295e-05,-0.142230367,2.07605295e-05,0.143234077,2.07605295e-05,2.55779734
2.07615295e-05,2.10062407,2.07615295e-05,-0.144224924,2.07615295e-05,0.143224043,2.07615295e-05,2.55811213
2.07625295e-05,2.10026858,2.07625295e-05,-0.142197003,2.07625295e-05,0.143199805,2.07625295e-05,2.55842687
2.07635295e-05,2.10011862,2.07635295e-05,-0.144189554,2.07635295e-05,0.143189581,2.07635295e-05,2.55874158
2.07645295e-05,2.09976594,2.07645295e-05,-0.14216364,2.07645295e-05,0.143165534,2.07645295e-05,2.55905626
2.07655295e-05,2.09961331,2.07655295e-05,-0.144154193,2.07655295e-05,0.143155128,2.07655295e-05,2.55937089
2.07665295e-05,2.09926332,2.07665295e-05,-0.142130279,2.07665295e-05,0.143131265,2.07665295e-05,2.55968549
2.07675295e-05,2.09910813,2.07675295e-05,-0.144118842,2.07675295e-05,0.143120684,2.07675295e-05,2.56000004
2.07685295e-05,2.09876074,2.07685295e-05,-0.14209692,2.07685295e-05,0.143096998,2.07685295e-05,2.56031457
2.07695295e-05,2.09860309,2.07695295e-05,-0.144083499,2.07695295e-05,0.143086249,2.07695295e-05,2.56062905
2.07705295e-05,2.09825819,2.07705295e-05,-0.142063564,2.07705295e-05,0.143062734,2.07705295e-05,2.56094349
2.07715295e-05,2.09809817,2.07715295e-05,-0.144048166,2.07715295e-05,0.143051823,2.07715295e-05,2.5612579
2.07725295e-05,2.09775568,2.07725295e-05,-0.142030209,2.07725295e-05,0.143028471,2.07725295e-05,2.56157227
2.07735295e-05,2.09759338,2.07735295e-05,-0.144012842,2.07735295e-05,0.143017405,2.07735295e-05,2.5618866
2.07745295e-05,2.0972532,2.07745295e-05,-0.141996856,2.07745295e-05,0.142994212,2.07745295e-05,2.5622009
2.07755295e-05,2.09708872,2.07755295e-05,-0.143977527,2.07755295e-05,0.142982997,2.07755295e-05,2.56251516
2.07765295e-05,2.09675077,2.07765295e-05,-0.141963506,2.07765295e-05,0.142959955,2.07765295e-05,2.56282937
2.07775295e-05,2.09658418,2.07775295e-05,-0.143942221,2.07775295e-05,0.142948596,2.07775295e-05,2.56314356
2.07785295e-05,2.09624837,2.07785295e-05,-0.141930157,2.07785295e-05,0.1429257,2.07785295e-05,2.5634577
2.07795295e-05,2.09607976,2.07795295e-05,-0.143906923,2.07795295e-05,0.142914204,2.07795295e-05,2.56377181
2.07805295e-05,2.09574601,2.07805295e-05,-0.141896811,2.07805295e-05,0.142891449,2.07805295e-05,2.56408587
2.07815295e-05,2.09557546,2.07815295e-05,-0.143871635,2.07815295e-05,0.14287982,2.07815295e-05,2.5643999
2.07825295e-05,2.0952437,2.07825295e-05,-0.141863468,2.07825295e-05,0.142857201,2.07825295e-05,2.5647139
2.07835295e-05,2.09507128,2.07835295e-05,-0.143836355,2.07835295e-05,0.142845444,2.07835295e-05,2.56502785
2.07845295e-05,2.09474144,2.07845295e-05,-0.141830127,2.07845295e-05,0.142822955,2.07845295e-05,2.56534177
2.07855295e-05,2.09456722,2.07855295e-05,-0.143801084,2.07855295e-05,0.142811077,2.07855295e-05,2.56565565
2.07865295e-05,2.09423922,2.07865295e-05,-0.141796788,2.07865295e-05,0.142788713,2.07865295e-05,2.56596949
2.07875295e-05,2.09406327,2.07875295e-05,-0.143765822,2.07875295e-05,0.142776717,2.07875295e-05,2.5662833
2.07885295e-05,2.09373705,2.07885295e-05,-0.141763451,2.07885295e-05,0.142754475,2.07885295e-05,2.56659706
2.07895295e-05,2.09355944,2.07895295e-05,-0.143730569,2.07895295e-05,0.142742365,2.07895295e-05,2.56691079
2.07905295e-05,2.09323493,2.07905295e-05,-0.141730118,2.07905295e-05,0.142720239,2.07905295e-05,2.56722448
2.07915295e-05,2.09305572,2.07915295e-05,-0.143695324,2.07915295e-05,0.14270802,2.07915295e-05,2.56753814
2.07925295e-05,2.09273287,2.07925295e-05,-0.141696786,2.07925295e-05,0.142686008,2.07925295e-05,2.56785175
2.07935295e-05,2.09255212,2.07935295e-05,-0.143660088,2.07935295e-05,0.142673684,2.07935295e-05,2.56816533
2.07945295e-05,2.09223085,2.07945295e-05,-0.141663458,2.07945295e-05,0.142651779,2.07945295e-05,2.56847887
2.07955295e-05,2.09204862,2.07955295e-05,-0.14362486,2.07955295e-05,0.142639355,2.07955295e-05,2.56879237
2.07965295e-05,2.09172889,2.07965295e-05,-0.141630132,2.07965295e-05,0.142617555,2.07965295e-05,2.56910584
2.07975295e-05,2.09154524,2.07975295e-05,-0.143589641,2.07975295e-05,0.142605033,2.07975295e-05,2.56941927
2.07985295e-05,2.09122699,2.07985295e-05,-0.141596809,2.07985295e-05,0.142583334,2.07985295e-05,2.56973266
2.07995295e-05,2.09104196,2.07995295e-05,-0.14355443,2.07995295e-05,0.142570719,2.07995295e-05,2.57004601
2.08005295e-05,2.09072514,2.08005295e-05,-0.141563488,2.08005295e-05,0.142549117,2.08005295e-05,2.57035932
2.08015295e-05,2.09053879,2.08015295e-05,-0.143519228,2.08015295e-05,0.142536412,2.08015295e-05,2.5706726
2.08025295e-05,2.09022335,2.08025295e-05,-0.14153017,2.08025295e-05,0.142514904,2.08025295e-05,2.57098584
2.08035295e-05,2.09003573,2.08035295e-05,-0.143484034,2.08035295e-05,0.142502112,2.08035295e-05,2.57129904
2.08045295e-05,2.08972162,2.08045295e-05,-0.141496855,2.08045295e-05,0.142480696,2.08045295e-05,2.5716122
2.08055295e-05,2.08953277,2.08055295e-05,-0.143448849,2.08055295e-05,0.14246782,2.08055295e-05,2.57192533
2.08065295e-05,2.08921994,2.08065295e-05,-0.141463543,2.08065295e-05,0.142446491,2.08065295e-05,2.57223842
2.08075295e-05,2.08902992,2.08075295e-05,-0.143413672,2.08075295e-05,0.142433534,2.08075295e-05,2.57255147
2.08085295e-05,2.08871833,2.08085295e-05,-0.141430233,2.08085295e-05,0.14241229,2.08085295e-05,2.57286448
2.08095295e-05,2.08852717,2.08095295e-05,-0.143378504,2.08095295e-05,0.142399256,2.08095295e-05,2.57317746
2.08105295e-05,2.08821678,2.08105295e-05,-0.141396927,2.08105295e-05,0.142378093,2.08105295e-05,2.5734904
2.08115295e-05,2.08802452,2.08115295e-05,-0.143343343,2.08115295e-05,0.142364985,2.08115295e-05,2.5738033
2.08125295e-05,2.08771529,2.08125295e-05,-0.141363623,2.08125295e-05,0.142343901,2.08125295e-05,2.57411616
2.08135295e-05,2.08752198,2.08135295e-05,-0.143308192,2.08135295e-05,0.14233072,2.08135295e-05,2.57442899
2.08145295e-05,2.08721387,2.08145295e-05,-0.141330323,2.08145295e-05,0.142309713,2.08145295e-05,2.57474178
2.08155295e-05,2.08701953,2.08155295e-05,-0.143273048,2.08155295e-05,0.142296463,2.08155295e-05,2.57505453
2.08165295e-05,2.08671251,2.08165295e-05,-0.141297025,2.08165295e-05,0.142275529,2.08165295e-05,2.57536724
2.08175295e-05,2.08651719,2.08175295e-05,-0.143237913,2.08175295e-05,0.142262212,2.08175295e-05,2.57567991
2.08185295e-05,2.08621121,2.08185295e-05,-0.14126373,2.08185295e-05,0.14224135,2.08185295e-05,2.57599255
